SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChambConst,Chamber,Aperture,blc_a,blc_b,blc_c,blc_d,blc_e,blc_minS,blc_maxS,blc_Po,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6800-01A,6 cm²,0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,1,6,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTConst,deltaTw,fT1,fT2,fTeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LQConst,Leaf,Ambient,abs_ambient,abs_redLED,abs_greenLED,abs_blueLED,abs_whiteLED,abs_redFlr,abs_blueFlr,k_ambient,k_redLED,k_greenLED,k_blueLED,k_whiteLED,k_redFlr,k_blueFlr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,standard,Sun+Sky,0.8,0.84,0.7,0.87,0.75,0.84,0.87,0.1911,0.1512,0.161,0.2262,0.1575,0.1596,0.2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QConst,fQ_Amb_in,fQ_Amb_out,fQ_HeadLS,fQ_ConsoleLS,fQ_Flr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeakConst,fan_a,fan_b,fan_c,fan_d,Fs_meas,Fs_true,leak_wt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,4.76482 209.407 348.77 565.75 852.21 1031.11 1229.92 1375.31,-4.01968 235.85 382.777 581.898 816.143 1001.65 1203.73 1400.57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SysObs,SysObs,SysObs,SysObs,SysObs,SysObs,UserDefCon,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,averaging,plant id,WUE,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,s,,,s,mol m⁻² s⁻¹,mmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol µmol⁻¹,,,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,µmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,V,V,V,V,V,V,°C,V,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1712084445,0,20240402 12:00:45,12:00:45,15,e2.erocic.2,56.88591422,1712084437,0.005810217,5.810217329,27.94193159,368.2731875,263.6535622,26.82139593,37.46431828,0.49119245,2.955751085,0.449938361,0.284628696,241.7380227,25.36120788,25.377,3.25185105,60.39114005,1.97190675,3.265225245,1.2799443,-256.2305842,11.00414468,0.790763177,-2.697653616,0,0,1,0,53952.78202,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-222-20240401-11_59_31,10231.1,646.1428,1205.332906,0.463930009,0.5,1261.214251,27.94193159,292.5575694,0.022947673,1.283941628,589.4476597,-,0,589.4476597,0.510966923,0.907945286,0.715324258,1.425062475,0.797730843,0.828278554,0.171721446,1500.00375,1261.214251,0.840807398,0.161158279,6,0.5,0: Broadleaf,2,1712084437,368.2731875,398.3579375,19.3837875,13.6856125,378.4716875,19.8261625,599.93875,101.6085,0.121192938,25.44605625,999.9,25.377,0,0,9989.448125,0,405.004125,1500.00375,0.972996875,0.027003025,0,646.1134375,4.9992,10084.86875,12157.65,43.125,45,44.062,43.92925,44.125,1454.63375,40.37,0,1712085392,0,646.1428,-6.782846152,-111,10083.476,15,1712084409,12:00:09,1712084393,1712084409,1,-0.915,-0.046,-10.346,-0.54,384,14,0.11,0.04,-31.430225,22.56638346,2.511305666,0,5.6952675,-0.041957143,0.039489917,1,1,2,1/2,100,100,-10.202,-0.4442,-7.230490538,-0.007814304,-3.18182E-07,6.4783E-10,-0.420283242,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.9,0.6,0.959473,2.48535,1.59912,2.30957,1.60278,2.48535,35.4059,16.0058,18,611.849,436.509,23.0018,29.463,29.9993,29.5405,29.5424,19.2062,42.7774,94.5043,23,400,13.732,100.126,102.629
2,1712084490,45,20240402 12:01:30,12:01:30,15,e2.erocic.2,60.42011568,1712084482,0.005640895,5.64089505,28.05660382,368.4012,258.0080628,26.24743679,37.47784898,0.464358658,2.956857868,0.427319546,0.270155908,241.7346578,25.50019268,25.48743333,3.273261789,59.83757122,1.964919377,3.283755235,1.308342412,-248.7634717,8.59114281,0.617770934,2.180099899,0,0,1,0,53968.08745,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-223-20240401-12_00_16,10231.3,642.7251538,1244.274602,0.483453932,0.5,1261.196541,28.05660382,304.865213,0.023038918,1.212461779,598.6094517,-,0,598.6094517,0.518908888,0.931674023,0.700290124,1.394610743,0.777657535,0.867725299,0.132274701,1499.982667,1261.196541,0.84080741,0.161158301,6,0.5,0: Broadleaf,2,1712084482,368.4012,398.5374667,19.31484,13.78261333,378.6006,19.75881333,599.9691333,101.6095333,0.1215386,25.54132667,999.9,25.48743333,0,0,9995.621333,0,404.6410667,1499.982667,0.972996333,0.027003633,0,642.6867333,4.9992,10024.48667,12157.48667,43.1622,45.0496,44.062,43.9622,44.187,1454.612667,40.37,0,43.89999986,0,642.7251538,2.112820513,36.35897434,10025.12692,15,1712084409,12:00:09,1712084393,1712084409,1,-0.915,-0.046,-10.346,-0.54,384,14,0.11,0.04,-30.091895,-1.397201504,0.155783236,0,5.561673,-0.565232481,0.057349773,0,0,2,0/2,100,100,-10.2,-0.4438,-7.230490538,-0.007814304,-3.18182E-07,6.4783E-10,-0.420283242,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.6,1.4,0.987549,2.47314,1.59912,2.30713,1.60156,2.4707,35.2902,16.0146,18,612.08,436.183,22.997,29.3853,29.9996,29.4787,29.4933,19.753,41.3595,92.6024,23,400,13.9331,100.138,102.641
3,1712084534,89,20240402 12:02:14,12:02:14,15,e2.erocic.2,62.24801525,1712084526,0.005542735,5.542734586,28.50254272,368.5604375,255.1916413,25.96027225,37.49311399,0.457886771,2.959481582,0.421859259,0.266662343,241.740317,25.44144471,25.42871875,3.261862963,59.97363619,1.95957137,3.267387963,1.302291593,-244.4345953,4.544228183,0.32624188,2.176191799,0,0,1,0,54060.37276,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-224-20240401-12_01_00,10233.1,645.12164,1272.624801,0.493077897,0.5,1261.226326,28.50254272,310.9414124,0.02339195,1.163174879,605.0943952,-,0,605.0943952,0.524530408,0.940036822,0.689204974,1.365060797,0.763043834,0.881711257,0.118288743,1500.018125,1261.226326,0.840807391,0.161158264,6,0.5,0: Broadleaf,2,1712084526,368.5604375,399.1045625,19.26275,13.82700625,378.761125,19.70793125,600.0245625,101.6083125,0.120224188,25.4572,999.9,25.42871875,0,0,10010.6275,0,404.4204375,1500.018125,0.972995313,0.02700475,0,644.9919375,4.9992,10058.725,12157.76875,43.144375,45.058125,44.03875,43.8553125,44.187,1454.648125,40.37,0,42.10000014,0,645.12164,7.169384616,112.1230769,10060.592,15,1712084409,12:00:09,1712084393,1712084409,1,-0.915,-0.046,-10.346,-0.54,384,14,0.11,0.04,-30.56209524,0.130316883,0.074554873,0,5.452917143,-0.327181558,0.033780655,0,0,2,0/2,100,100,-10.2,-0.4466,-7.230490538,-0.007814304,-3.18182E-07,6.4783E-10,-0.420283242,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.4,2.1,1.00464,2.48047,1.59912,2.30591,1.60278,2.5,35.1978,16.0058,18,612.471,435.39,22.9966,29.3254,29.9998,29.4309,29.4492,20.1079,41.3358,90.3126,23,400,13.963,100.145,102.647
4,1712084769,324,20240402 12:06:09,12:06:09,15,f2.erocic.2,32.39986938,1712084761,0.003865033,3.865033141,9.40012021,389.01775,326.7833903,33.24696921,39.57869812,0.290128337,2.956600501,0.275188803,0.173271129,241.7413517,25.53295133,25.79636875,3.333813517,60.65368409,1.941920592,3.201653158,1.391892925,-170.4479615,-108.5159682,-7.799263545,-45.02184153,0,0,1,0,54037.76908,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-225-20240401-12_04_55,10239.6,214.1991538,333.0954007,0.356943526,0.5,1261.229228,9.40012021,225.093804,0.008246019,7.264629275,258.4647141,-,0,258.4647141,0.224051988,1.593128139,0.970081249,-0.247782799,1.24734383,1.922357776,-0.922357776,1500.02125,1261.229228,0.840807574,0.161158618,6,0.5,0: Broadleaf,2,1712084761,389.01775,399.92225,19.087075,15.29553125,399.373375,19.530275,599.95525,101.6176875,0.122395375,25.115575,999.9,25.79636875,0,0,9993.36,0,429.0294375,1500.02125,0.972993188,0.0270068,0,214.2646875,4.9992,3556.933125,12157.7875,42.125,44.125,43.125,42.7655,43.1131875,1454.64625,40.379375,0,233.3000002,0,214.1991538,-5.978735025,-71.83658094,3555.754615,15,1712084739,12:05:39,1712084724,1712084739,2,0.005,0.006,-10.432,-0.517,398,15,0.2,0.06,-11.14895714,5.346763636,0.575147896,0,3.673148571,2.115723896,0.238630197,0,0,2,0/2,100,100,-10.358,-0.446,-7.225275299,-0.007814304,-3.18182E-07,6.4783E-10,-0.414109098,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.8,0.5,1.04736,2.48413,1.59912,2.30347,1.60278,2.33032,34.2814,15.9795,18,610.242,438.689,23.0023,28.4076,29.9983,28.6649,28.6897,20.9579,36.8356,86.1157,23,400,15.1622,100.327,102.818
5,1712084822,377,20240402 12:07:02,12:07:02,15,f2.erocic.2,33.03215966,1712084814,0.00383717,3.83716997,9.203841216,389.0924,325.6546312,33.13475072,39.58942526,0.278632742,2.957766001,0.264828523,0.166701073,241.7416802,25.70797444,25.98764667,3.371792686,59.86661206,1.935990216,3.233839614,1.43580247,-169.2191957,-112.2655711,-8.080150312,-47.82323688,0,0,1,0,54041.79539,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-226-20240401-12_05_48,10237.4,208.44176,330.4553581,0.369228687,0.5,1261.233501,9.203841216,232.8417949,0.008090366,7.330656268,256.8723291,-,0,256.8723291,0.222671617,1.658175801,0.970520065,-0.252888069,1.248704695,2.043445997,-1.043445997,1500.026667,1261.233501,0.840807386,0.161158255,6,0.5,0: Broadleaf,2,1712084814,389.0924,399.7893333,19.02728,15.26309333,399.4487333,19.47184,599.9956,101.6271333,0.120999667,25.28360667,999.9,25.98764667,0,0,9999.04,0,428.9306,1500.026667,0.972996667,0.027003273,0,208.4251333,4.9992,3468.978667,12157.84,42.25,44.30373333,43.18286667,42.875,43.25,1454.656667,40.37,0,51.5,0,208.44176,-4.439000014,-49.45384648,3468.94,15,1712084739,12:05:39,1712084724,1712084739,2,0.005,0.006,-10.432,-0.517,398,15,0.2,0.06,-10.696515,-0.124759398,0.05086154,0,3.7563045,0.179277744,0.017439276,0,0,2,0/2,100,100,-10.356,-0.4444,-7.225275299,-0.007814304,-3.18182E-07,6.4783E-10,-0.414109098,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.6,1.4,1.05225,2.48413,1.59912,2.30225,1.60278,2.49512,34.0998,15.9795,18,610.643,439.501,23.0016,28.1971,29.9986,28.4582,28.4912,21.0655,35.6236,84.2065,23,400,15.315,100.38,102.868
6,1712084876,431,20240402 12:07:56,12:07:56,15,f2.erocic.2,34.13859399,1712084868,0.003846842,3.846842178,9.414438719,388.955,323.616625,32.92855696,39.57685075,0.275771132,2.958938155,0.262246683,0.165064007,241.738654,25.85148336,26.14432,3.403181924,59.77380704,1.949868049,3.262077732,1.453313874,-169.6457401,-113.9776011,-8.21260369,-50.09729085,0,0,1,0,54049.84783,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-227-20240401-12_06_42,10237.2,205.7426538,327.7780941,0.372311153,0.5,1261.220321,9.414438719,234.7831962,0.00825743,7.398700368,255.251697,-,0,255.251697,0.221266761,1.682634808,0.970962242,-0.251537569,1.250084746,2.087536941,-1.087536941,1500.011333,1261.220321,0.840807194,0.161157885,6,0.5,0: Broadleaf,2,1712084868,388.955,399.866,19.16299333,15.38976,399.3101333,19.60446667,599.9828,101.6308,0.120947,25.42982667,999.9,26.14432,0,0,10005.32867,0,428.5419333,1500.011333,0.9730004,0.026999233,0,205.7521333,4.9992,3429.21,12157.73333,42.40393333,44.54546667,43.3288,43.05373333,43.38326667,1454.651333,40.36,0,52.5,0,205.7426538,-3.450085462,-50.73709393,3428.993077,15,1712084739,12:05:39,1712084724,1712084739,2,0.005,0.006,-10.432,-0.517,398,15,0.2,0.06,-10.89510476,-0.333974026,0.066361388,0,3.765120952,0.085281039,0.013620831,1,1,2,1/2,100,100,-10.355,-0.4413,-7.225275299,-0.007814304,-3.18182E-07,6.4783E-10,-0.414109098,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.5,2.3,1.05591,2.48535,1.59912,2.30103,1.60278,2.35107,33.9413,15.962,18,610.463,439.587,23.0017,28.0277,29.9991,28.2837,28.3231,21.142,34.4758,82.6745,23,400,15.4649,100.42,102.905
7,1712085391,946,20240402 12:16:31,12:16:31,15,c6.erocic.2,52.06144709,1712085383,0.004501859,4.501859219,17.58649133,380.7348125,285.4448211,29.03875098,38.7327518,0.337802584,2.958789919,0.317746125,0.200294013,241.7347505,25.55819206,25.987525,3.371768408,60.78518406,1.968254174,3.238049212,1.403514235,-198.5319916,-108.7967161,-7.828629119,-73.42258632,0,0,1,0,54067.58517,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-228-20240401-12_15_17,10169.5,219.75996,461.2018699,0.523505922,0.5,1261.199776,17.58649133,330.1227754,0.014737151,4.96899141,329.4778832,-,0,329.4778832,0.285610262,1.83293807,0.945645687,-0.686432988,1.181308683,2.748055448,-1.748055448,1499.986875,1261.199776,0.840807207,0.16115791,6,0.5,0: Broadleaf,2,1712085383,380.7348125,400.03525,19.347525,14.93278125,390.7228125,19.779775,600.002125,101.610875,0.120699125,25.305475,999.9,25.987525,0,0,10006.44938,0,185.995375,1499.986875,0.973001313,0.02699865,0,219.907375,4.9992,3665.26625,12157.54375,42.8553125,44.5465,43.75,43.3905,43.7965,1454.626875,40.36,0,513.5,0,219.75996,-4.861538476,-93.8007692,3662.9232,15,1712085359,12:15:59,1712085350,1712085359,3,0.301,0.005,-10.137,-0.517,400,15,0.15,0.02,-19.36124,1.267542857,0.136877366,0,4.304598,1.860208421,0.213161879,0,0,2,0/2,100,100,-9.987,-0.4352,-6.924704515,-0.007814304,-3.18182E-07,6.4783E-10,-0.409056098,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.7,0.5,1.06812,2.47559,1.59912,2.30103,1.60278,2.41211,32.976,15.9007,18,605.582,438.979,23.0016,27.2136,30,27.3269,27.3447,21.3786,37.8771,84.8141,23,400,14.7158,100.555,103.022
8,1712085447,1002,20240402 12:17:27,12:17:27,15,c6.erocic.2,54.61012165,1712085439,0.004459847,4.459847389,17.71153889,380.4976,280.9268085,28.5793294,38.7088947,0.324327036,2.957192148,0.305782318,0.192691698,241.7342311,25.6899697,26.10819333,3.395921459,59.82547852,1.951145419,3.261395425,1.444776039,-196.6792698,-108.7119251,-7.836251829,-71.49321559,0,0,1,0,53998.76725,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-229-20240401-12_16_13,10162.2,214.5024615,459.606224,0.533290782,0.5,1261.198339,17.71153889,336.292724,0.014836317,4.98971436,328.6627355,-,0,328.6627355,0.284903645,1.871828568,0.945985919,-0.693696878,1.182131191,2.868033742,-1.868033742,1499.985333,1261.198339,0.840807114,0.16115773,6,0.5,0: Broadleaf,2,1712085439,380.4976,399.9056667,19.17921333,14.805,390.4834667,19.61536,600.0134,101.6122,0.1200966,25.42630667,999.9,26.10819333,0,0,9997.254667,0,187.8666667,1499.985333,0.973006,0.0269936,0,214.5008,4.9992,3586.750667,12157.56667,42.9832,44.52066667,43.80786667,43.5,43.90393333,1454.632,40.35533333,0,54.5,0,214.5024615,2.047589739,22.28307691,3587.017692,15,1712085359,12:15:59,1712085350,1712085359,3,0.301,0.005,-10.137,-0.517,400,15,0.15,0.02,-19.42529048,0.071688312,0.077714985,1,4.39166619,-0.28435013,0.038733521,0,1,2,1/2,100,100,-9.985,-0.4349,-6.924704515,-0.007814304,-3.18182E-07,6.4783E-10,-0.409056098,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.6,1.5,1.06934,2.48169,1.59912,2.2998,1.60278,2.43042,32.9315,15.892,18,606.015,438.899,23.0027,27.2292,30.0006,27.3081,27.3303,21.4048,37.3608,82.5607,23,400,14.8059,100.545,103.012
9,1712085501,1056,20240402 12:18:21,12:18:21,15,c6.erocic.2,54.6012821,1712085493,0.004504083,4.504083203,17.83615291,380.4019375,280.793308,28.56735846,38.70134437,0.326661797,2.95753049,0.307859445,0.194011224,241.7381762,25.73760176,26.18725625,3.411828555,59.96845145,1.962683689,3.272860382,1.449144865,-198.6300692,-111.9134237,-8.071697257,-76.87701401,0,0,1,0,53998.14258,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-230-20240401-12_17_07,10167.2,213.8039231,457.4846476,0.532653338,0.5,1261.219537,17.83615291,335.8963979,0.014934872,5.017491548,327.5764116,-,0,327.5764116,0.283961957,1.87579119,0.946436962,-0.685552954,1.183224802,2.87396479,-1.87396479,1500.010625,1261.219537,0.840807069,0.161157643,6,0.5,0: Broadleaf,2,1712085493,380.4019375,399.951375,19.29154375,14.87436875,390.3871875,19.7251125,600.002375,101.61775,0.120281688,25.48536875,999.9,26.18725625,0,0,9998.6275,0,189.042125,1500.010625,0.97300675,0.026992919,0,213.76975,4.9992,3574.916875,12157.75,43.062,44.562,43.875,43.562,44.00775,1454.65875,40.35375,0,52.10000014,0,213.8039231,-0.341606836,21.96136755,3575.187308,15,1712085359,12:15:59,1712085350,1712085359,3,0.301,0.005,-10.137,-0.517,400,15,0.15,0.02,-19.53681,-0.289596992,0.051901849,0,4.4202755,0.022324962,0.019107718,1,1,2,1/2,100,100,-9.985,-0.433,-6.924704515,-0.007814304,-3.18182E-07,6.4783E-10,-0.409056098,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.5,2.4,1.07056,2.48779,1.59912,2.29858,1.60278,2.47803,32.8647,15.8832,18,606.068,438.131,23.0006,27.2934,30.0007,27.3317,27.3487,21.4236,35.9269,80.674,23,400,14.9387,100.528,102.991
